shares,category,weekday,num_videos,num_imgs,num_keywords,n_tokens_title,n_tokens_content,kwshares_avg
1900,world,friday,1,12,9,9,497,3370.1812
740,tech,friday,0,0,10,9,203,3228.7576
1900,business,friday,0,1,8,9,702,3411.0083
799,tech,friday,0,1,8,11,252,3196.4827
3500,world,friday,1,1,5,11,190,6735.6353
1900,tech,friday,0,1,8,10,314,1647.2823
1800,business,friday,0,1,10,11,1260,6880.0078
860,tech,friday,0,8,10,11,1593,2166.5029
2200,business,friday,1,1,6,11,443,3139.8828
860,world,friday,1,1,6,8,327,7330.917
803,world,friday,0,1,9,8,757,2356.0261
925,tech,friday,0,1,5,9,139,2136.5962
6100,entertainment,friday,1,15,4,12,1961,2163.6563
8100,entertainment,friday,1,1,7,8,259,2278.1409
2700,tech,friday,0,5,7,12,625,2525.7869
2600,world,friday,11,0,10,8,968,2522.6555
1200,world,friday,0,1,6,9,444,2765.8235
713,world,friday,0,1,9,6,952,1578.6646
754,world,friday,0,1,7,9,238,2611.8589
620,business,friday,0,1,5,9,321,2250.2842
628,lifestyle,friday,0,1,6,10,408,2302.2373
7400,tech,friday,1,27,8,9,1498,1765.5308
918,world,friday,1,0,4,7,148,2845.7581
890,business,friday,1,0,7,9,138,3676.2178
2600,world,friday,1,1,6,9,147,2289.8733
778,entertainment,friday,26,0,5,9,972,2841.0679
4200,tech,saturday,0,0,9,10,167,3640.8906
3200,world,saturday,15,0,8,7,573,4892.8418
1800,lifestyle,saturday,0,11,10,8,792,3353.8191
893,world,saturday,0,0,8,8,0,3484.7158
5800,world,saturday,0,0,8,7,74,3567.1809
10000,socialmedia,saturday,0,1,10,9,532,3057.29
2400,socialmedia,saturday,0,1,5,13,1241,3476.6995
3600,world,saturday,1,0,3,8,177,4163.1528
2100,world,saturday,4,1,8,8,427,5638.1626
4600,tech,saturday,2,0,9,9,1333,2487.1907
3100,world,saturday,0,0,9,9,81,3987.3235
6800,tech,saturday,0,11,7,8,553,2891.2668
1200,tech,saturday,0,1,5,9,652,2450.0559
3000,world,saturday,1,0,8,9,75,3608.4661
2400,business,saturday,0,1,8,8,1030,3707.4714
1000,business,saturday,0,1,6,14,1120,2507.2051
890,world,saturday,10,1,9,9,901,3489.8738
2100,tech,saturday,0,11,8,6,692,3407.3655
18400,world,saturday,0,1,8,11,233,2840.3977
877,world,saturday,0,1,7,7,554,2066.3281
4200,tech,saturday,0,1,7,11,224,2823.4192
1500,business,saturday,0,1,5,7,146,3168.8882
2700,tech,sunday,0,0,7,12,152,2448.6936
1600,tech,sunday,0,7,8,9,553,2694.0728
2300,tech,sunday,0,1,7,11,183,1682.9877
2300,tech,sunday,1,1,9,11,290,3592.0662
838,world,sunday,0,30,10,12,910,3685.8054
1100,tech,sunday,0,6,9,10,515,2619.001
1700,entertainment,sunday,1,1,6,8,171,2386.8486
3000,entertainment,sunday,0,1,6,10,384,3291.7036
2100,business,sunday,0,1,7,8,511,3583.468
1600,tech,sunday,2,10,9,10,1197,3639.7783
2800,socialmedia,sunday,0,14,7,9,516,3769.7441
3200,lifestyle,sunday,0,0,5,9,430,2160.425
1900,world,sunday,10,1,9,8,338,3375.1199
1000,tech,sunday,0,8,10,12,1081,2518.0313
5400,world,sunday,0,1,7,10,454,2441.3042
2000,tech,sunday,1,1,9,10,351,2934.7266
6300,tech,sunday,0,5,6,11,222,2782.2114
1900,world,sunday,0,0,9,8,80,3923.4539
5600,socialmedia,sunday,1,1,7,7,1445,2612.5422
27700,tech,sunday,0,0,9,7,185,2600.6328
1200,world,sunday,0,0,9,10,102,4136.6484
5000,socialmedia,sunday,0,1,7,10,712,4584.7417
733,tech,monday,0,0,8,12,136,2633.8638
1600,world,monday,1,15,6,11,209,4007.4353
6900,world,monday,0,1,6,10,501,2968.8066
2200,world,monday,1,60,8,12,727,4322.4927
1500,world,monday,0,0,9,10,320,4588.6313
901,lifestyle,monday,0,11,10,9,371,3031.1931
3100,entertainment,monday,0,0,6,12,194,2504.4604
1100,world,monday,0,1,9,8,394,2189.8882
3200,world,monday,0,1,8,10,276,3799.9731
5200,world,monday,1,0,10,14,569,2403.1545
1200,world,monday,0,0,5,7,367,2636.2554
4200,tech,monday,0,0,10,10,321,2885.8101
3200,entertainment,monday,1,0,6,13,207,2029.4066
2100,world,monday,0,1,7,9,615,2482.8267
1400,socialmedia,monday,0,1,6,9,191,4998.9106
1900,tech,monday,0,1,8,9,643,3540.0317
1700,tech,monday,0,1,7,12,130,1794.7988
814,world,monday,0,11,5,10,206,4025.4419
810,tech,monday,0,0,5,7,131,3267.2397
2500,business,monday,0,1,5,8,727,3790.4854
1100,world,monday,12,0,8,10,826,4549.0215
61600,entertainment,monday,0,1,8,8,1167,4058.1663
656,world,monday,20,0,6,10,350,3540.3933
2800,business,monday,0,1,8,9,987,3456.9749
3600,tech,monday,0,24,8,7,1311,2346.5989
3200,business,monday,0,1,6,11,264,2401.9048
1300,world,tuesday,11,0,5,8,322,4058.553
572,world,tuesday,0,1,7,8,483,2567.1978
1100,world,tuesday,1,1,6,10,46,2909.3735
934,tech,tuesday,0,1,7,11,170,1830.3512
3800,tech,tuesday,0,1,4,10,172,2808.7876
2000,entertainment,tuesday,0,1,10,8,730,1994.6182
2100,world,tuesday,0,1,7,11,736,2085.9238
637,world,tuesday,0,1,4,8,65,2868.3235
13900,tech,tuesday,0,26,10,6,748,3895.8845
7200,socialmedia,tuesday,17,0,5,10,160,4607.582
700,world,tuesday,17,0,5,10,286,3950.0549
8200,entertainment,tuesday,14,10,10,14,487,3337.4385
895,tech,tuesday,0,0,9,12,260,2098.5166
808,entertainment,tuesday,0,1,4,9,194,2638.9844
5800,world,tuesday,1,0,7,9,109,2539.2502
729,world,tuesday,0,1,8,9,509,2393.7871
565,world,tuesday,0,1,6,9,372,1868.5906
1200,tech,tuesday,0,1,9,10,199,2806.9944
3000,business,tuesday,0,1,6,10,138,2788.1196
2500,tech,tuesday,0,1,6,10,154,2305.6292
3100,tech,tuesday,0,1,5,7,210,3078.6538
4500,socialmedia,tuesday,0,1,6,6,1077,5129.9736
4600,business,tuesday,0,1,6,8,220,4286.1626
1000,entertainment,tuesday,0,1,5,12,440,3209.7229
2100,entertainment,tuesday,1,34,6,13,1108,2738.6243
1400,business,tuesday,0,1,4,7,215,2989.9963
1100,entertainment,tuesday,0,1,4,9,297,2466.7026
743,business,tuesday,1,0,5,9,178,3822.3828
845,tech,tuesday,0,1,7,10,204,2046.2805
978,world,tuesday,0,0,6,9,111,4166.3843
726,world,tuesday,1,1,6,7,37,3241.7136
1600,socialmedia,tuesday,0,1,9,11,800,2240.9868
4300,world,tuesday,21,0,5,8,311,4506.0933
2800,tech,tuesday,0,0,6,10,155,2015.7528
684,world,tuesday,0,0,4,9,124,3835.8162
1200,lifestyle,tuesday,0,1,9,9,807,1992.4741
1400,tech,tuesday,0,1,6,8,103,1874.1184
608,world,tuesday,0,1,6,9,251,2343.7844
907,world,tuesday,0,1,7,11,138,2412.04
3900,business,tuesday,0,1,9,8,322,2501.3992
757,business,tuesday,0,1,5,8,170,2649.198
4800,world,tuesday,1,0,10,7,198,2385.335
1100,tech,tuesday,0,1,6,8,262,2753.4028
612,tech,tuesday,0,0,9,12,102,2861.1257
4000,tech,tuesday,0,1,8,9,276,2139.1626
682,world,tuesday,0,1,8,10,481,2607.7559
3400,world,tuesday,1,0,5,13,113,4351.147
2800,business,tuesday,1,0,7,8,144,2862.7927
21500,world,tuesday,0,20,7,6,421,4572.748
764,world,tuesday,0,1,7,10,415,2552.8562
790,business,tuesday,0,1,6,9,208,2468.4204
862,world,tuesday,0,21,9,8,1063,3026.052
1000,tech,tuesday,0,1,5,13,477,1976.8362
2300,business,tuesday,0,1,7,13,1516,2696.1951
798,world,tuesday,1,0,4,7,156,2370.9248
2400,socialmedia,tuesday,2,0,4,13,184,3834.9451
11100,socialmedia,wednesday,0,11,6,7,665,3234.1389
1200,business,wednesday,0,25,10,12,376,2859.3564
10900,world,wednesday,0,1,6,10,459,2564.304
794,world,wednesday,0,1,6,11,556,1705.7583
2200,entertainment,wednesday,1,1,7,15,569,1998.3412
880,business,wednesday,0,1,10,9,291,1996.7893
789,business,wednesday,0,1,6,10,278,2054.3376
751,business,wednesday,0,0,8,12,118,2991.501
745,business,wednesday,0,1,5,9,299,2609.3328
1400,world,wednesday,0,11,6,9,521,3399.4961
804,world,wednesday,0,1,8,11,852,2772.9519
838,world,wednesday,0,1,3,11,301,4263.7231
1200,world,wednesday,0,0,5,10,234,4969.3887
2400,world,wednesday,0,0,4,7,146,2584.1597
2700,world,wednesday,0,1,7,9,1202,2152.1699
2000,business,wednesday,2,1,9,9,636,3184.2996
3100,entertainment,wednesday,2,0,5,8,220,3469.2949
11700,socialmedia,wednesday,0,1,5,5,160,2201.738
2100,business,wednesday,0,1,5,9,384,3161.4844
1600,socialmedia,wednesday,3,1,7,13,578,3342.5203
547,world,wednesday,0,1,6,10,401,1733.6958
1400,business,wednesday,0,1,5,8,228,1985.2396
4300,tech,wednesday,1,10,8,7,515,2795.3811
917,tech,wednesday,0,1,9,10,162,2260.1565
1600,tech,wednesday,1,0,4,9,153,3871.791
548,lifestyle,wednesday,0,0,8,10,163,2690.146
2700,socialmedia,wednesday,0,10,8,9,469,3720.7693
3600,lifestyle,wednesday,0,0,10,8,303,2294.5952
529,business,wednesday,0,0,6,10,667,3138.6345
1300,entertainment,wednesday,1,0,6,11,219,2975.9834
1100,business,wednesday,1,1,4,10,314,1576.1313
1000,business,wednesday,0,1,5,12,378,2890.4971
1700,tech,wednesday,0,0,9,11,377,1336.2603
639,world,wednesday,1,0,6,7,256,3208.1416
770,tech,wednesday,0,1,5,8,248,2229.1335
631,tech,wednesday,0,1,7,9,191,3854.8601
962,tech,wednesday,0,1,5,11,289,3564.9756
810,business,wednesday,0,1,4,10,112,2495.1692
1000,world,wednesday,0,1,5,12,515,4279.2241
769,entertainment,wednesday,0,1,4,13,244,2485.4109
662,entertainment,wednesday,0,35,9,10,1288,1193.208
599,business,wednesday,0,1,8,6,644,1249.8204
3900,world,wednesday,0,1,6,9,285,2790.8525
950,world,wednesday,1,1,9,9,602,2138.7273
2600,entertainment,wednesday,1,0,4,11,132,2604.5613
2900,tech,wednesday,0,1,9,10,711,2243.1616
682,business,wednesday,0,1,10,13,383,2234.1226
789,world,wednesday,0,1,7,10,299,4546.5952
1000,world,wednesday,0,1,6,12,563,4253.9336
5700,world,wednesday,0,1,5,11,184,4410.2563
990,world,wednesday,0,0,6,13,69,4198.7686
1800,world,wednesday,0,1,8,9,526,2624.2114
1300,entertainment,wednesday,0,8,4,7,160,3751.4397
516,world,wednesday,0,0,6,9,0,4329.3799
73100,lifestyle,wednesday,0,1,8,9,2448,3752.1555
739,tech,wednesday,0,1,6,14,135,2284.8899
2000,tech,wednesday,1,0,5,7,287,2189.8401
657,business,wednesday,1,1,6,10,219,1894.3484
1000,lifestyle,wednesday,2,0,8,12,243,2597.7156
613,tech,wednesday,0,22,9,11,563,2076.3696
2300,world,wednesday,0,0,7,13,131,3709.522
1200,socialmedia,wednesday,0,1,6,7,259,2829.6501
2400,world,wednesday,0,1,7,9,358,4023.1394
1300,business,wednesday,0,1,5,10,425,2627.8596
817,entertainment,wednesday,0,0,7,12,414,2853.9797
840,entertainment,wednesday,0,16,8,11,753,2644.3386
1100,world,thursday,1,1,5,11,462,2335.8965
662,entertainment,thursday,1,0,9,9,268,2157.7009
831,tech,thursday,0,1,5,9,337,2764.2346
2100,tech,thursday,0,1,5,12,144,2764.2346
4600,world,thursday,0,0,8,9,78,3221.1943
996,lifestyle,thursday,0,1,6,9,939,3230.9797
1200,world,thursday,0,1,9,12,708,2568.0864
15300,tech,thursday,0,0,7,12,89,2850.9526
5100,tech,thursday,0,1,5,13,249,2562.6262
821,world,thursday,0,1,8,10,500,1791.791
463,entertainment,thursday,0,1,6,10,413,3619.3845
4000,business,thursday,1,0,3,12,76,3617.7856
733,tech,thursday,0,6,9,11,1501,2648.8655
1800,business,thursday,0,1,6,9,304,2273.0164
4800,business,thursday,1,0,6,11,240,3420.5942
2600,entertainment,thursday,2,0,4,11,247,2294.2593
911,business,thursday,0,1,8,8,972,2495.3838
7300,tech,thursday,0,1,8,7,909,3082.5483
217,world,thursday,0,0,5,10,171,3515.2991
1000,world,thursday,1,1,5,12,279,3955.4971
1500,tech,thursday,0,1,9,9,433,2347.5854
1300,business,thursday,0,1,4,8,271,3378.6016
1000,tech,thursday,0,1,6,13,244,2745.4272
224,business,thursday,0,1,10,10,538,2843.0288
926,world,thursday,0,1,4,13,260,3098.5313
565,tech,thursday,0,1,7,14,453,2351.9885
3400,lifestyle,thursday,0,0,7,10,263,3487.6604
920,tech,thursday,0,1,7,11,201,2056.5276
586,lifestyle,thursday,0,11,10,11,1205,1181.4584
752,business,thursday,0,0,8,12,97,3014.6016
2900,tech,thursday,0,1,9,8,239,3214.6558
1500,world,thursday,0,28,5,8,776,5205.3989
1200,entertainment,thursday,0,1,6,10,172,2467.8855
3500,world,thursday,0,8,5,12,181,4054.9998
1100,tech,thursday,0,1,6,8,105,2288.3989
2500,business,thursday,0,1,7,8,588,3669.7283
1100,tech,thursday,0,1,8,8,756,2964.9114
489,entertainment,thursday,0,1,6,10,272,2475.3296
621,world,thursday,0,1,5,10,493,2029.5642
1600,entertainment,thursday,0,1,6,10,534,3106.6082
1100,entertainment,thursday,0,1,10,7,465,2651.335
2400,tech,thursday,0,1,4,11,177,3140.5498
1700,world,thursday,0,1,7,9,689,2772.6592
14700,entertainment,thursday,11,10,10,10,353,4950.3071
1600,world,thursday,0,1,9,8,863,2799.6309
596,entertainment,thursday,0,1,4,11,279,2479.1765
98,entertainment,thursday,0,1,8,11,658,1673.0311
763,business,thursday,0,1,7,10,546,2105.623
1800,world,thursday,1,0,6,10,344,3835.5142
745,world,thursday,0,1,7,9,386,4500.0356
591,tech,thursday,0,1,8,17,730,3072.813
11400,world,thursday,0,11,8,10,495,4648.9814
242,entertainment,thursday,0,1,4,17,395,3368.835
233,entertainment,thursday,1,0,5,11,170,2897.3972
1700,business,thursday,0,1,8,12,777,3564.4939
305,tech,thursday,0,1,9,10,499,2917.4597
412,world,thursday,0,1,6,10,328,2519.6729
770,world,thursday,0,1,6,12,252,4393.0552
4500,tech,thursday,0,1,6,10,544,2973.8484
2800,world,thursday,0,1,7,11,257,3894.9895
745,business,thursday,0,1,6,9,219,3321.7998
3900,socialmedia,thursday,0,1,4,8,178,2515.2397
767,tech,thursday,0,15,5,12,1453,2599.197
5400,entertainment,thursday,0,1,10,9,582,4709.3315
3800,socialmedia,thursday,1,1,4,9,287,4079.5991
605,tech,thursday,0,1,6,8,232,2579.113
863,tech,thursday,0,1,4,12,216,2678.6357
2000,tech,thursday,0,6,7,9,1536,2527.1333
1900,tech,thursday,0,6,7,11,686,2527.1333
346,tech,friday,1,0,10,10,194,2188.6243
163,world,friday,0,1,9,6,554,2540.6025
3600,tech,friday,0,1,7,14,161,1737.0333
820,world,friday,0,1,6,8,320,2804.155
1100,entertainment,friday,0,1,9,15,1374,1517.9312
237,business,friday,0,1,4,9,187,2192.218
6300,tech,friday,0,1,7,8,430,3710.3499
2200,business,friday,0,1,7,7,531,3812.1233
950,lifestyle,friday,0,1,7,9,239,2882.1418
785,business,friday,0,1,7,10,476,3375.6599
2800,socialmedia,friday,0,1,6,12,221,3914.4287
817,socialmedia,friday,0,1,7,9,965,3383.084
4800,world,friday,1,0,8,12,340,4314.874
1500,world,friday,0,1,6,11,356,3732.6411
2800,tech,friday,0,0,8,12,122,2927.0134
596,world,friday,1,1,4,10,416,2767.2258
218,world,friday,0,0,6,8,0,4121.7935
70,world,friday,1,11,9,8,144,2298.0098
475,tech,friday,0,1,10,12,249,1937.155
1300,world,friday,2,0,6,10,469,1729.2371
2700,world,friday,0,1,7,12,299,2286.4282
3400,tech,friday,0,1,8,9,715,2702.8201
15000,socialmedia,friday,0,0,7,11,270,3737.2976
1500,business,friday,1,1,4,6,164,2605.3774
116,world,friday,0,1,10,10,917,2785.6414
1500,business,friday,1,1,6,11,227,2634.6577
1800,socialmedia,friday,0,14,7,9,614,3217.9641
759,world,friday,0,0,8,10,207,1795.1799
129,world,friday,0,1,7,13,320,2599.1538
1300,lifestyle,friday,0,1,9,11,398,3290.3237
4100,business,friday,1,0,6,8,200,4365.1694
1300,tech,friday,9,1,6,12,363,2049.3518
3000,world,friday,0,15,5,9,318,5269.4717
4200,entertainment,friday,1,0,6,11,197,3730.6067
205,entertainment,friday,0,1,6,11,320,2402.5005
549,world,friday,0,13,5,11,296,4022.646
859,tech,friday,1,0,5,8,176,2207.9395
4200,world,friday,1,0,6,8,309,4350.0869
1700,entertainment,friday,1,15,6,8,2210,3076.3418
5500,tech,friday,0,6,8,11,629,2124.6736
322,tech,friday,0,1,8,9,242,3224.4978
1100,business,friday,0,1,6,6,275,2405.3467
5200,socialmedia,friday,0,1,7,11,125,2861.8984
1500,socialmedia,friday,1,0,4,9,156,2385.7224
215,world,friday,0,1,7,12,350,2702.842
2500,world,friday,21,0,5,13,336,3492.1746
97,world,friday,1,1,9,11,60,3585.8938
138,entertainment,friday,1,1,6,13,823,2044.1537
728,tech,saturday,0,7,7,9,560,2619.6458
150,business,saturday,0,1,7,8,1571,3305.2351
3800,business,saturday,0,1,7,10,579,3522.7378
446,lifestyle,saturday,0,0,5,10,276,3452.2966
5800,business,saturday,0,1,6,7,783,3572.9241
3900,socialmedia,saturday,0,1,10,9,539,3069.4648
9200,entertainment,saturday,0,0,6,8,180,4498.1392
1300,tech,saturday,0,0,10,7,318,3451.0994
1100,tech,saturday,0,1,10,10,250,3133.5447
119,tech,saturday,1,1,3,11,465,2892.1799
878,tech,saturday,0,1,8,8,243,2751.1409
2000,tech,saturday,7,6,10,10,515,4226.1787
1900,entertainment,saturday,0,1,4,10,440,4313.1396
4600,world,saturday,0,0,5,7,0,4252.1768
640,tech,saturday,0,0,8,9,181,2830.9697
9000,world,saturday,1,10,8,12,702,4018.6924
5500,world,saturday,0,1,5,10,342,3920.2249
1400,world,saturday,0,0,5,11,283,2866.9324
278,world,saturday,0,0,6,8,0,3510.6868
473,tech,saturday,0,11,8,6,697,3383.7703
516,business,saturday,0,1,4,9,1195,3266.1763
425,world,sunday,0,0,9,12,114,4030.0669
2300,world,sunday,1,0,6,6,203,2893.8564
6100,lifestyle,sunday,0,9,8,7,514,3274.1709
3300,business,sunday,0,1,9,7,323,3064.2544
1400,socialmedia,sunday,0,16,7,10,334,3897.0332
489,tech,sunday,0,6,8,9,524,2695.4814
1300,business,sunday,1,0,4,12,181,3970.0283
1200,tech,sunday,0,1,8,9,164,2478.614
5400,business,sunday,0,1,8,10,809,3469.7588
2000,world,sunday,0,1,5,13,788,4016.1838
3400,tech,sunday,0,1,8,7,1387,4763.563
1400,tech,sunday,1,16,9,13,779,2537.9736
553,tech,sunday,0,0,8,10,397,2462.0291
17100,entertainment,sunday,0,60,9,11,0,3768.5894
350,world,sunday,0,0,8,8,78,3346.1279
506,socialmedia,sunday,0,11,7,10,459,3496.9792
191,world,sunday,0,30,8,9,889,3951.0127
1100,tech,sunday,0,1,5,10,283,3013.2708
1200,entertainment,monday,1,0,7,9,859,2764.5691
675,tech,monday,0,1,6,13,282,1773.6384
390,world,monday,0,1,7,9,513,2452.0811
2800,world,monday,1,1,8,8,427,1584.3186
221,business,monday,0,1,7,9,352,2636.406
2100,business,monday,0,1,9,10,925,2783.814
5100,entertainment,monday,0,1,4,12,197,3456.8088
500,tech,monday,0,1,6,11,194,1837.6112
709,entertainment,monday,1,1,4,12,345,2640.6511
729,tech,monday,0,1,8,6,840,2809.4001
387,world,monday,0,1,8,10,1358,1762.5969
675,business,monday,0,1,6,8,297,3258.1401
688,entertainment,monday,1,0,5,10,144,3438.9561
1600,tech,monday,0,1,5,10,319,2331.6475
662,tech,monday,0,1,8,10,435,3714.1807
114,world,monday,0,1,5,9,148,2706.7219
28600,world,monday,0,60,8,11,1283,4032.7747
23000,entertainment,monday,1,60,8,13,839,4001.2368
504,world,monday,0,0,9,10,98,4055.8076
11700,lifestyle,monday,0,1,6,9,622,2654.3416
828,tech,monday,0,18,6,7,615,2320.0427
600,tech,monday,0,1,8,11,772,2781.5259
421,business,monday,0,0,5,10,909,2576.5461
190,world,monday,0,1,7,11,354,2545.3855
211,tech,monday,0,12,8,13,645,2172.7065
286,tech,monday,0,26,8,8,563,3390.7185
1500,world,monday,0,0,7,8,211,2235.094
913,world,monday,1,0,7,8,109,3765.9675
3400,business,monday,0,1,10,7,1168,3041.2092
548,world,monday,0,1,10,7,518,3665.9673
876,business,monday,1,0,6,11,144,3666.1616
3100,world,monday,1,0,4,10,195,3977.9739
1500,business,monday,1,1,10,7,1361,2854.8767
4500,tech,monday,0,14,6,8,669,3349.001
20600,world,monday,0,0,9,12,716,4689.834
512,tech,monday,0,1,7,12,214,2238.1267
1100,tech,monday,0,1,7,10,266,2614.0623
605,world,monday,0,1,8,12,344,2655.8638
215,business,monday,0,1,8,7,262,2073.5898
9800,business,monday,0,1,4,11,163,3370.4465
4600,entertainment,monday,1,0,7,10,189,3654.0811
1800,world,monday,0,1,10,10,334,1926.1271
2500,socialmedia,monday,0,1,4,10,242,3169.7805
365,socialmedia,monday,0,1,4,5,140,3169.7805
2200,socialmedia,monday,0,1,10,8,781,1617.1714
1300,world,monday,0,1,6,13,860,2085.1785
1200,entertainment,monday,6,5,7,11,311,3846.0852
4700,tech,monday,1,1,6,6,325,2662.9077
1400,tech,monday,1,14,6,7,1115,2662.9077
241,world,monday,0,0,6,10,88,3995.9978
299,business,monday,1,0,5,9,262,3897.3425
331,entertainment,monday,0,1,9,7,143,3349.1816
1900,business,monday,0,1,6,9,761,4174.6655
205,tech,monday,0,0,6,11,116,2174.3765
467,business,monday,0,1,7,8,332,2617.8464
8400,socialmedia,tuesday,16,0,5,10,137,3760.1594
1500,tech,tuesday,0,0,8,9,161,2435.886
1000,business,tuesday,0,1,6,11,315,3553.571
735,business,tuesday,0,1,6,11,259,1779.4355
486,business,tuesday,0,1,10,8,373,2095.7444
2900,business,tuesday,0,1,3,14,189,2853.4226
1600,tech,tuesday,0,1,9,8,233,1807.7732
1300,tech,tuesday,0,1,7,9,278,3237.5615
3800,tech,tuesday,0,0,7,11,245,1912.7271
1300,business,tuesday,0,1,9,6,556,2270.353
947,tech,tuesday,0,1,9,10,329,1992.2218
1400,tech,tuesday,0,9,7,8,891,1831.7789
1500,tech,tuesday,0,10,7,9,596,2894.0469
632,world,tuesday,0,1,8,8,595,1771.095
1300,world,tuesday,1,0,4,10,472,2013.9799
1500,world,tuesday,6,0,7,9,608,2345.0413
1200,tech,tuesday,0,0,7,10,189,4197.9653
1100,business,tuesday,1,0,4,10,226,3949.7363
2600,entertainment,tuesday,1,0,7,10,179,2525.8538
1400,business,tuesday,0,1,7,7,212,3655.3555
1400,business,tuesday,0,1,6,10,219,3368.1401
673,tech,tuesday,0,1,9,10,255,2285.6704
8800,tech,tuesday,0,1,10,8,385,2743.9893
1400,tech,tuesday,0,1,6,8,260,3106.1992
9800,world,tuesday,0,0,7,8,236,5647.6909
241,lifestyle,tuesday,0,1,9,9,434,2560.5095
792,tech,tuesday,0,1,9,8,352,2250.0071
366,socialmedia,tuesday,1,7,6,8,417,2736.5774
1400,entertainment,tuesday,0,0,6,13,277,3472.2715
628,tech,tuesday,0,0,7,12,118,2600.8096
8000,entertainment,tuesday,1,0,5,9,288,2533.6953
2200,tech,tuesday,0,1,8,11,353,2776.9607
1500,entertainment,tuesday,1,35,6,12,1223,2542.2642
857,world,tuesday,1,0,9,8,196,2756.0537
2200,world,tuesday,1,0,6,10,205,2257.0396
2000,entertainment,tuesday,1,0,4,10,126,2342.3665
1200,entertainment,tuesday,0,1,4,10,310,2465.6489
925,world,tuesday,0,1,9,8,636,2002.0256
640,entertainment,tuesday,0,1,4,10,380,3505.6255
642,tech,tuesday,0,1,8,9,244,1844.4948
972,world,tuesday,1,1,6,8,625,2463.7048
